direction,entry_time,entry_price,tp,sl,confidence,exit_price,exit_time,profit,exit_reason
SELL,2025-05-01T03:45:00,3232.611,3231.611,3233.111,0.55318683385849,3231.611,2025-05-01T03:50:00,10,TP
SELL,2025-05-01T03:55:00,3229.493,3228.493,3229.993,0.5172866582870483,3228.493,2025-05-01T04:00:00,10,TP
SELL,2025-05-01T04:40:00,3226.729,3225.729,3227.229,0.5744150876998901,3227.229,2025-05-01T04:45:00,-5,SL
SELL,2025-05-01T04:50:00,3227.728,3226.728,3228.228,0.5975989103317261,3226.728,2025-05-01T04:55:00,10,TP
SELL,2025-05-01T05:00:00,3223.84,3222.84,3224.34,0.5369665622711182,3224.34,2025-05-01T05:05:00,-5,SL
SELL,2025-05-01T05:10:00,3229.368,3228.368,3229.868,0.6303961277008057,3228.368,2025-05-01T05:15:00,10,TP
SELL,2025-05-01T05:20:00,3230.511,3229.511,3231.011,0.8741285800933838,3229.511,2025-05-01T05:25:00,10,TP
SELL,2025-05-01T05:30:00,3231.802,3230.802,3232.302,0.9136855602264404,3232.302,2025-05-01T05:35:00,-5,SL
SELL,2025-05-01T05:40:00,3233.715,3232.715,3234.215,0.8403650522232056,3234.215,2025-05-01T05:45:00,-5,SL
SELL,2025-05-01T05:50:00,3237.153,3236.153,3237.653,0.7201977968215942,3237.653,2025-05-01T05:55:00,-5,SL
SELL,2025-05-01T06:00:00,3241.179,3240.179,3241.679,0.7127089500427246,3240.179,2025-05-01T06:05:00,10,TP
SELL,2025-05-01T06:10:00,3238.198,3237.198,3238.698,0.7342936992645264,3237.198,2025-05-01T06:15:00,10,TP
SELL,2025-05-01T06:20:00,3236.981,3235.981,3237.481,0.7633211016654968,3235.981,2025-05-01T06:25:00,10,TP
SELL,2025-05-01T06:30:00,3238.989,3237.989,3239.489,0.7506341338157654,3237.989,2025-05-01T06:35:00,10,TP
SELL,2025-05-01T06:40:00,3237.344,3236.344,3237.844,0.6876488327980042,3236.344,2025-05-01T06:45:00,10,TP
SELL,2025-05-01T06:50:00,3237.314,3236.314,3237.814,0.6963520050048828,3236.314,2025-05-01T06:55:00,10,TP
SELL,2025-05-01T07:00:00,3230.688,3229.688,3231.188,0.8173327445983887,3229.688,2025-05-01T07:05:00,10,TP
SELL,2025-05-01T07:10:00,3231.184,3230.184,3231.684,0.6622344255447388,3230.184,2025-05-01T07:15:00,10,TP
SELL,2025-05-01T07:20:00,3231.497,3230.497,3231.997,0.6529768109321594,3230.497,2025-05-01T07:25:00,10,TP
SELL,2025-05-01T07:30:00,3231.344,3230.344,3231.844,0.6606401205062866,3230.344,2025-05-01T07:35:00,10,TP
SELL,2025-05-01T07:40:00,3234.77,3233.77,3235.27,0.67707359790802,3233.77,2025-05-01T07:45:00,10,TP
SELL,2025-05-01T07:50:00,3230.961,3229.961,3231.461,0.658001720905304,3229.961,2025-05-01T07:55:00,10,TP
SELL,2025-05-01T08:00:00,3233.914,3232.914,3234.414,0.7331083416938782,3234.414,2025-05-01T08:05:00,-5,SL
SELL,2025-05-01T08:10:00,3232.824,3231.824,3233.324,0.6914740800857544,3233.324,2025-05-01T08:15:00,-5,SL
SELL,2025-05-01T08:20:00,3236.586,3235.586,3237.086,0.9278210401535034,3235.586,2025-05-01T08:25:00,10,TP
SELL,2025-05-01T08:30:00,3233.645,3232.645,3234.145,0.8959972858428955,3232.645,2025-05-01T08:35:00,10,TP
SELL,2025-05-01T08:40:00,3232.424,3231.424,3232.924,0.9093170166015625,3232.924,2025-05-01T08:45:00,-5,SL
SELL,2025-05-01T08:50:00,3233.817,3232.817,3234.317,0.9186930060386658,3234.317,2025-05-01T08:55:00,-5,SL
SELL,2025-05-01T09:00:00,3234.692,3233.692,3235.192,0.9236481189727783,3233.692,2025-05-01T09:05:00,10,TP
SELL,2025-05-01T09:10:00,3230.3,3229.3,3230.8,0.8721620440483093,3229.3,2025-05-01T09:15:00,10,TP
SELL,2025-05-01T09:20:00,3228.081,3227.081,3228.581,0.8576998710632324,3227.081,2025-05-01T09:25:00,10,TP
SELL,2025-05-01T09:30:00,3223.315,3222.315,3223.815,0.542789101600647,3222.315,2025-05-01T09:35:00,10,TP
SELL,2025-05-01T09:40:00,3223.141,3222.141,3223.641,0.5753018856048584,3223.641,2025-05-01T09:45:00,-5,SL
SELL,2025-05-01T09:50:00,3220.629,3219.629,3221.129,0.5579320192337036,3219.629,2025-05-01T09:55:00,10,TP
SELL,2025-05-01T10:00:00,3218.09,3217.09,3218.59,0.5393126606941223,3217.09,2025-05-01T10:05:00,10,TP
SELL,2025-05-01T10:10:00,3215.099,3214.099,3215.599,0.5283645987510681,3214.099,2025-05-01T10:15:00,10,TP
SELL,2025-05-01T10:20:00,3214.766,3213.766,3215.266,0.5224366784095764,3215.266,2025-05-01T10:25:00,-5,SL
SELL,2025-05-01T10:30:00,3219.798,3218.798,3220.298,0.6116846799850464,3220.298,2025-05-01T10:35:00,-5,SL
SELL,2025-05-01T10:40:00,3224.035,3223.035,3224.535,0.6748523712158203,3223.035,2025-05-01T10:45:00,10,TP
SELL,2025-05-01T10:50:00,3222.902,3221.902,3223.402,0.6878935098648071,3221.902,2025-05-01T10:55:00,10,TP
SELL,2025-05-01T11:00:00,3226.678,3225.678,3227.178,0.7148667573928833,3225.678,2025-05-01T11:05:00,10,TP
SELL,2025-05-01T11:10:00,3223.633,3222.633,3224.133,0.7234386801719666,3224.133,2025-05-01T11:15:00,-5,SL
SELL,2025-05-01T11:20:00,3225.363,3224.363,3225.863,0.7200746536254883,3224.363,2025-05-01T11:25:00,10,TP
SELL,2025-05-01T11:30:00,3224.927,3223.927,3225.427,0.6886026263237,3223.927,2025-05-01T11:35:00,10,TP
SELL,2025-05-01T11:40:00,3214.339,3213.339,3214.839,0.5898617506027222,3213.339,2025-05-01T11:45:00,10,TP
SELL,2025-05-01T11:50:00,3205.373,3204.373,3205.873,0.5938597321510315,3204.373,2025-05-01T11:55:00,10,TP
SELL,2025-05-01T12:00:00,3208.4,3207.4,3208.9,0.6035991311073303,3207.4,2025-05-01T12:05:00,10,TP
SELL,2025-05-01T12:10:00,3206.782,3205.782,3207.282,0.5621916651725769,3205.782,2025-05-01T12:15:00,10,TP
SELL,2025-05-01T12:20:00,3214.994,3213.994,3215.494,0.6531805992126465,3215.494,2025-05-01T12:25:00,-5,SL
SELL,2025-05-01T12:30:00,3222.984,3221.984,3223.484,0.7513253688812256,3221.984,2025-05-01T12:35:00,10,TP
SELL,2025-05-01T12:40:00,3226.598,3225.598,3227.098,0.8019697666168213,3225.598,2025-05-01T12:45:00,10,TP
SELL,2025-05-01T16:20:00,3211.391,3210.391,3211.891,0.582616925239563,3210.391,2025-05-01T16:25:00,10,TP
SELL,2025-05-01T16:30:00,3210.397,3209.397,3210.897,0.615754246711731,3210.897,2025-05-01T16:35:00,-5,SL
SELL,2025-05-01T16:40:00,3213.848,3212.848,3214.348,0.6509019732475281,3214.348,2025-05-01T16:45:00,-5,SL
SELL,2025-05-01T16:50:00,3217.006,3216.006,3217.506,0.624229907989502,3217.506,2025-05-01T16:55:00,-5,SL
SELL,2025-05-01T17:00:00,3218.207,3217.207,3218.707,0.6726099848747253,3217.207,2025-05-01T17:05:00,10,TP
SELL,2025-05-01T17:10:00,3219.295,3218.295,3219.795,0.6109073162078857,3218.295,2025-05-01T17:15:00,10,TP
SELL,2025-05-01T17:20:00,3216.295,3215.295,3216.795,0.6328920125961304,3215.295,2025-05-01T17:25:00,10,TP
SELL,2025-05-01T17:30:00,3213.054,3212.054,3213.554,0.6487411260604858,3213.554,2025-05-01T17:35:00,-5,SL
SELL,2025-05-01T17:40:00,3211.43,3210.43,3211.93,0.590546190738678,3210.43,2025-05-01T17:45:00,10,TP
SELL,2025-05-01T17:50:00,3214.858,3213.858,3215.358,0.6058652400970459,3215.358,2025-05-01T17:55:00,-5,SL
SELL,2025-05-01T18:00:00,3213.887,3212.887,3214.387,0.8522299528121948,3214.387,2025-05-01T18:05:00,-5,SL
SELL,2025-05-01T18:10:00,3217.44,3216.44,3217.94,0.8407796025276184,3217.94,2025-05-01T18:15:00,-5,SL
SELL,2025-05-01T18:20:00,3215.869,3214.869,3216.369,0.8740559220314026,3214.869,2025-05-01T18:25:00,10,TP
SELL,2025-05-01T18:30:00,3221.215,3220.215,3221.715,0.8978195190429688,3221.715,2025-05-01T18:35:00,-5,SL
SELL,2025-05-01T18:40:00,3225.461,3224.461,3225.961,0.639998197555542,3225.961,2025-05-01T18:45:00,-5,SL
SELL,2025-05-01T18:50:00,3224.567,3223.567,3225.067,0.6029753684997559,3225.067,2025-05-01T19:00:00,-5,SL
SELL,2025-05-01T19:05:00,3224.814,3223.814,3225.314,0.6275092363357544,3225.314,2025-05-01T19:10:00,-5,SL
SELL,2025-05-01T19:15:00,3225.457,3224.457,3225.957,0.646158754825592,3224.457,2025-05-01T19:20:00,10,TP
SELL,2025-05-01T19:25:00,3225.743,3224.743,3226.243,0.5620736479759216,3226.243,2025-05-01T19:30:00,-5,SL
SELL,2025-05-01T19:35:00,3225.723,3224.723,3226.223,0.5650602579116821,3226.223,2025-05-01T19:40:00,-5,SL
SELL,2025-05-01T19:45:00,3226.663,3225.663,3227.163,0.5785068869590759,3225.663,2025-05-01T19:50:00,10,TP
SELL,2025-05-01T19:55:00,3228.25,3227.25,3228.75,0.5976611375808716,3228.75,2025-05-01T20:00:00,-5,SL
SELL,2025-05-01T20:05:00,3232.011,3231.011,3232.511,0.8489586114883423,3232.511,2025-05-01T20:10:00,-5,SL
SELL,2025-05-01T20:15:00,3235.191,3234.191,3235.691,0.674121618270874,3234.191,2025-05-01T20:20:00,10,TP
SELL,2025-05-01T20:25:00,3230.82,3229.82,3231.32,0.6669811606407166,3231.32,2025-05-01T20:30:00,-5,SL
SELL,2025-05-01T20:35:00,3235.246,3234.246,3235.746,0.6356610059738159,3235.746,2025-05-01T20:40:00,-5,SL
SELL,2025-05-01T20:45:00,3237.73,3236.73,3238.23,0.6481190919876099,3236.73,2025-05-01T20:50:00,10,TP
SELL,2025-05-01T20:55:00,3238.216,3237.216,3238.716,0.665883481502533,3238.716,2025-05-01T22:00:00,-5,SL
SELL,2025-05-01T22:05:00,3235.461,3234.461,3235.961,0.60922771692276,3235.961,2025-05-01T22:10:00,-5,SL
SELL,2025-05-01T22:15:00,3236.829,3235.829,3237.329,0.6434062719345093,3237.329,2025-05-01T22:20:00,-5,SL
SELL,2025-05-01T22:25:00,3237.278,3236.278,3237.778,0.6201348304748535,3236.278,2025-05-01T22:30:00,10,TP
SELL,2025-05-01T22:35:00,3234.539,3233.539,3235.039,0.7573297619819641,3235.039,2025-05-01T22:40:00,-5,SL
SELL,2025-05-01T22:45:00,3236.89,3235.89,3237.39,0.8118520379066467,3237.39,2025-05-01T22:50:00,-5,SL
SELL,2025-05-01T22:55:00,3237.985,3236.985,3238.485,0.8558769226074219,3236.985,2025-05-01T23:00:00,10,TP
SELL,2025-05-01T23:05:00,3239.094,3238.094,3239.594,0.815091073513031,3238.094,2025-05-01T23:10:00,10,TP
SELL,2025-05-01T23:15:00,3237.591,3236.591,3238.091,0.8378646373748779,3238.091,2025-05-01T23:20:00,-5,SL
SELL,2025-05-01T23:25:00,3236.635,3235.635,3237.135,0.7980080842971802,3235.635,2025-05-01T23:30:00,10,TP
SELL,2025-05-01T23:35:00,3236.965,3235.965,3237.465,0.821129322052002,3237.465,2025-05-01T23:40:00,-5,SL
SELL,2025-05-01T23:45:00,3237.216,3236.216,3237.716,0.8097236752510071,3236.216,2025-05-01T23:50:00,10,TP
SELL,2025-05-01T23:55:00,3237.253,3236.253,3237.753,0.8223938941955566,3237.753,2025-05-02T00:00:00,-5,SL
SELL,2025-05-02T00:05:00,3238.79,3237.79,3239.29,0.8854195475578308,3237.79,2025-05-02T00:10:00,10,TP
SELL,2025-05-02T00:15:00,3240.719,3239.719,3241.219,0.8503950834274292,3241.219,2025-05-02T00:20:00,-5,SL
SELL,2025-05-02T00:25:00,3243.409,3242.409,3243.909,0.8944979310035706,3242.409,2025-05-02T00:30:00,10,TP
SELL,2025-05-02T00:35:00,3239.778,3238.778,3240.278,0.860738217830658,3240.278,2025-05-02T00:40:00,-5,SL
SELL,2025-05-02T00:45:00,3232.596,3231.596,3233.096,0.7641175985336304,3231.596,2025-05-02T00:50:00,10,TP
SELL,2025-05-02T00:55:00,3231.311,3230.311,3231.811,0.5363463163375854,3231.811,2025-05-02T01:00:00,-5,SL
SELL,2025-05-02T01:05:00,3234.03,3233.03,3234.53,0.6133466958999634,3234.53,2025-05-02T01:10:00,-5,SL
SELL,2025-05-02T01:15:00,3235.079,3234.079,3235.579,0.6448222398757935,3234.079,2025-05-02T01:20:00,10,TP
SELL,2025-05-02T01:25:00,3233.283,3232.283,3233.783,0.6035705804824829,3233.783,2025-05-02T01:30:00,-5,SL
SELL,2025-05-02T01:35:00,3234.811,3233.811,3235.311,0.6415330171585083,3233.811,2025-05-02T01:40:00,10,TP
SELL,2025-05-02T01:45:00,3236.001,3235.001,3236.501,0.64792799949646,3235.001,2025-05-02T01:50:00,10,TP
SELL,2025-05-02T01:55:00,3236.369,3235.369,3236.869,0.6835222244262695,3236.869,2025-05-02T02:00:00,-5,SL
SELL,2025-05-02T02:05:00,3242.286,3241.286,3242.786,0.6985296010971069,3242.786,2025-05-02T02:10:00,-5,SL
SELL,2025-05-02T02:15:00,3244.772,3243.772,3245.272,0.6868137121200562,3243.772,2025-05-02T02:20:00,10,TP
SELL,2025-05-02T02:25:00,3246.198,3245.198,3246.698,0.7078229188919067,3246.698,2025-05-02T02:30:00,-5,SL
SELL,2025-05-02T02:35:00,3244.991,3243.991,3245.491,0.6906988620758057,3245.491,2025-05-02T02:40:00,-5,SL
SELL,2025-05-02T02:45:00,3247.288,3246.288,3247.788,0.7133257389068604,3246.288,2025-05-02T02:50:00,10,TP
SELL,2025-05-02T02:55:00,3248.008,3247.008,3248.508,0.7125451564788818,3247.008,2025-05-02T03:00:00,10,TP
SELL,2025-05-02T03:05:00,3247.946,3246.946,3248.446,0.6741403341293335,3248.446,2025-05-02T03:10:00,-5,SL
SELL,2025-05-02T03:15:00,3249.724,3248.724,3250.224,0.695421040058136,3250.224,2025-05-02T03:20:00,-5,SL
SELL,2025-05-02T03:25:00,3254.155,3253.155,3254.655,0.7023242712020874,3254.655,2025-05-02T03:30:00,-5,SL
SELL,2025-05-02T03:35:00,3255.45,3254.45,3255.95,0.6959829330444336,3255.95,2025-05-02T03:40:00,-5,SL
SELL,2025-05-02T03:45:00,3257.717,3256.717,3258.217,0.6935869455337524,3256.717,2025-05-02T03:50:00,10,TP
SELL,2025-05-02T03:55:00,3254.916,3253.916,3255.416,0.6964194774627686,3253.916,2025-05-02T04:00:00,10,TP
SELL,2025-05-02T04:05:00,3255.562,3254.562,3256.062,0.6821556091308594,3254.562,2025-05-02T04:10:00,10,TP
SELL,2025-05-02T04:15:00,3256.199,3255.199,3256.699,0.656204104423523,3255.199,2025-05-02T04:20:00,10,TP
SELL,2025-05-02T04:25:00,3255.778,3254.778,3256.278,0.6581498980522156,3254.778,2025-05-02T04:30:00,10,TP
SELL,2025-05-02T04:35:00,3255.508,3254.508,3256.008,0.6836909055709839,3254.508,2025-05-02T04:40:00,10,TP
SELL,2025-05-02T04:45:00,3254.735,3253.735,3255.235,0.891185462474823,3253.735,2025-05-02T04:50:00,10,TP
SELL,2025-05-02T04:55:00,3251.749,3250.749,3252.249,0.8923879861831665,3250.749,2025-05-02T05:00:00,10,TP
SELL,2025-05-02T05:05:00,3252.973,3251.973,3253.473,0.893962562084198,3251.973,2025-05-02T05:10:00,10,TP
SELL,2025-05-02T05:15:00,3251.779,3250.779,3252.279,0.8752626776695251,3250.779,2025-05-02T05:20:00,10,TP
SELL,2025-05-02T05:25:00,3252.427,3251.427,3252.927,0.8962247371673584,3252.927,2025-05-02T05:30:00,-5,SL
SELL,2025-05-02T05:35:00,3256.099,3255.099,3256.599,0.9063483476638794,3255.099,2025-05-02T05:40:00,10,TP
SELL,2025-05-02T05:45:00,3251.465,3250.465,3251.965,0.878928542137146,3251.965,2025-05-02T05:50:00,-5,SL
SELL,2025-05-02T05:55:00,3251.869,3250.869,3252.369,0.8839818835258484,3250.869,2025-05-02T06:00:00,10,TP
SELL,2025-05-02T06:05:00,3254.014,3253.014,3254.514,0.9072790741920471,3254.514,2025-05-02T06:10:00,-5,SL
SELL,2025-05-02T06:15:00,3259.788,3258.788,3260.288,0.9101324081420898,3260.288,2025-05-02T06:20:00,-5,SL
SELL,2025-05-02T06:25:00,3258.126,3257.126,3258.626,0.9007325172424316,3258.626,2025-05-02T06:30:00,-5,SL
SELL,2025-05-02T06:35:00,3253.774,3252.774,3254.274,0.8730071783065796,3252.774,2025-05-02T06:40:00,10,TP
SELL,2025-05-02T06:45:00,3249.595,3248.595,3250.095,0.6695891618728638,3248.595,2025-05-02T06:50:00,10,TP
SELL,2025-05-02T06:55:00,3252.922,3251.922,3253.422,0.688725471496582,3251.922,2025-05-02T07:00:00,10,TP
SELL,2025-05-02T07:05:00,3254.195,3253.195,3254.695,0.6696386337280273,3253.195,2025-05-02T07:10:00,10,TP
SELL,2025-05-02T07:15:00,3254.249,3253.249,3254.749,0.7009882926940918,3253.249,2025-05-02T07:20:00,10,TP
SELL,2025-05-02T07:25:00,3255.895,3254.895,3256.395,0.72640460729599,3256.395,2025-05-02T07:30:00,-5,SL
SELL,2025-05-02T07:35:00,3260.827,3259.827,3261.327,0.7193044424057007,3259.827,2025-05-02T07:40:00,10,TP
SELL,2025-05-02T07:45:00,3260.441,3259.441,3260.941,0.7219021320343018,3259.441,2025-05-02T07:50:00,10,TP
SELL,2025-05-02T07:55:00,3258.895,3257.895,3259.395,0.7021265029907227,3257.895,2025-05-02T08:00:00,10,TP
SELL,2025-05-02T08:05:00,3257.538,3256.538,3258.038,0.7353314161300659,3256.538,2025-05-02T08:10:00,10,TP
SELL,2025-05-02T08:15:00,3256.669,3255.669,3257.169,0.7303776741027832,3257.169,2025-05-02T08:20:00,-5,SL
SELL,2025-05-02T08:25:00,3257.613,3256.613,3258.113,0.7244058847427368,3258.113,2025-05-02T08:30:00,-5,SL
SELL,2025-05-02T08:35:00,3259.253,3258.253,3259.753,0.9036428332328796,3259.753,2025-05-02T08:40:00,-5,SL
SELL,2025-05-02T08:45:00,3260.412,3259.412,3260.912,0.9221394658088684,3259.412,2025-05-02T08:50:00,10,TP
SELL,2025-05-02T08:55:00,3258.045,3257.045,3258.545,0.9237133264541626,3257.045,2025-05-02T09:00:00,10,TP
SELL,2025-05-02T09:05:00,3261.332,3260.332,3261.832,0.9217047095298767,3260.332,2025-05-02T09:10:00,10,TP
SELL,2025-05-02T09:15:00,3261.849,3260.849,3262.349,0.9298027157783508,3260.849,2025-05-02T09:20:00,10,TP
SELL,2025-05-02T09:25:00,3260.306,3259.306,3260.806,0.9194891452789307,3260.806,2025-05-02T09:30:00,-5,SL
SELL,2025-05-02T09:35:00,3264.187,3263.187,3264.687,0.9365746974945068,3263.187,2025-05-02T09:40:00,10,TP
SELL,2025-05-02T09:45:00,3264.389,3263.389,3264.889,0.9306043982505798,3264.889,2025-05-02T09:50:00,-5,SL
SELL,2025-05-02T09:55:00,3265.212,3264.212,3265.712,0.9160596132278442,3264.212,2025-05-02T10:00:00,10,TP
SELL,2025-05-02T10:05:00,3261.771,3260.771,3262.271,0.9071977734565735,3260.771,2025-05-02T10:10:00,10,TP
SELL,2025-05-02T10:15:00,3258.601,3257.601,3259.101,0.8869456052780151,3259.101,2025-05-02T10:20:00,-5,SL
SELL,2025-05-02T10:25:00,3262.9,3261.9,3263.4,0.9116315245628357,3261.9,2025-05-02T10:30:00,10,TP
SELL,2025-05-02T10:35:00,3259.826,3258.826,3260.326,0.8934950232505798,3258.826,2025-05-02T10:40:00,10,TP
SELL,2025-05-02T10:45:00,3259.014,3258.014,3259.514,0.8795313239097595,3259.514,2025-05-02T10:50:00,-5,SL
SELL,2025-05-02T10:55:00,3259.392,3258.392,3259.892,0.8913968801498413,3259.892,2025-05-02T11:00:00,-5,SL
SELL,2025-05-02T11:05:00,3259.889,3258.889,3260.389,0.8961611390113831,3258.889,2025-05-02T11:10:00,10,TP
SELL,2025-05-02T11:15:00,3262.131,3261.131,3262.631,0.9145727157592773,3261.131,2025-05-02T11:20:00,10,TP
SELL,2025-05-02T11:25:00,3265.656,3264.656,3266.156,0.9166110754013062,3264.656,2025-05-02T11:30:00,10,TP
SELL,2025-05-02T11:35:00,3267.668,3266.668,3268.168,0.9236552119255066,3266.668,2025-05-02T11:40:00,10,TP
SELL,2025-05-02T11:45:00,3268.104,3267.104,3268.604,0.7630313634872437,3267.104,2025-05-02T11:50:00,10,TP
SELL,2025-05-02T11:55:00,3262.698,3261.698,3263.198,0.7414394617080688,3261.698,2025-05-02T12:00:00,10,TP
SELL,2025-05-02T12:05:00,3262.428,3261.428,3262.928,0.7226797342300415,3261.428,2025-05-02T12:10:00,10,TP
SELL,2025-05-02T12:15:00,3262.038,3261.038,3262.538,0.6774792671203613,3261.038,2025-05-02T12:20:00,10,TP
SELL,2025-05-02T12:25:00,3259.265,3258.265,3259.765,0.8849535584449768,3258.265,2025-05-02T12:30:00,10,TP
SELL,2025-05-02T12:35:00,3259.676,3258.676,3260.176,0.7104038000106812,3258.676,2025-05-02T12:40:00,10,TP
SELL,2025-05-02T12:45:00,3257.174,3256.174,3257.674,0.692207932472229,3256.174,2025-05-02T12:50:00,10,TP
SELL,2025-05-02T12:55:00,3250.417,3249.417,3250.917,0.6076748371124268,3249.417,2025-05-02T13:00:00,10,TP
SELL,2025-05-02T13:05:00,3243.059,3242.059,3243.559,0.5712149739265442,3242.059,2025-05-02T13:10:00,10,TP
SELL,2025-05-02T17:10:00,3231.685,3230.685,3232.185,0.5932948589324951,3232.185,2025-05-02T17:15:00,-5,SL
SELL,2025-05-02T17:20:00,3238.955,3237.955,3239.455,0.6963679194450378,3237.955,2025-05-02T17:25:00,10,TP
SELL,2025-05-02T17:30:00,3235.899,3234.899,3236.399,0.6202858686447144,3234.899,2025-05-02T17:35:00,10,TP
SELL,2025-05-02T17:40:00,3229.349,3228.349,3229.849,0.6478239297866821,3228.349,2025-05-02T17:45:00,10,TP
SELL,2025-05-02T17:50:00,3233.12,3232.12,3233.62,0.6391113996505737,3232.12,2025-05-02T17:55:00,10,TP
SELL,2025-05-02T18:00:00,3231.449,3230.449,3231.949,0.6236197352409363,3230.449,2025-05-02T18:05:00,10,TP
SELL,2025-05-02T18:10:00,3226.76,3225.76,3227.26,0.6005486249923706,3227.26,2025-05-02T18:15:00,-5,SL
SELL,2025-05-02T18:20:00,3228.48,3227.48,3228.98,0.575756311416626,3228.98,2025-05-02T18:25:00,-5,SL
SELL,2025-05-02T18:30:00,3226.855,3225.855,3227.355,0.5725057125091553,3227.355,2025-05-02T18:35:00,-5,SL
SELL,2025-05-02T18:40:00,3225.121,3224.121,3225.621,0.6320342421531677,3225.621,2025-05-02T18:45:00,-5,SL
SELL,2025-05-02T18:50:00,3227.289,3226.289,3227.789,0.581346869468689,3226.289,2025-05-02T18:55:00,10,TP
SELL,2025-05-02T19:00:00,3230.522,3229.522,3231.022,0.7737505435943604,3229.522,2025-05-02T19:05:00,10,TP
SELL,2025-05-02T19:10:00,3229.004,3228.004,3229.504,0.8395781517028809,3228.004,2025-05-02T19:15:00,10,TP
SELL,2025-05-02T19:20:00,3227.961,3226.961,3228.461,0.8058513402938843,3228.461,2025-05-02T19:25:00,-5,SL
SELL,2025-05-02T19:30:00,3229.431,3228.431,3229.931,0.7989032864570618,3228.431,2025-05-02T19:35:00,10,TP
SELL,2025-05-02T19:40:00,3233.044,3232.044,3233.544,0.8704661130905151,3233.544,2025-05-02T19:45:00,-5,SL
SELL,2025-05-02T19:50:00,3233.345,3232.345,3233.845,0.8008226156234741,3232.345,2025-05-02T19:55:00,10,TP
SELL,2025-05-02T20:00:00,3233.667,3232.667,3234.167,0.8247545957565308,3234.167,2025-05-02T20:05:00,-5,SL
SELL,2025-05-02T20:10:00,3235.875,3234.875,3236.375,0.842266321182251,3236.375,2025-05-02T20:15:00,-5,SL
SELL,2025-05-02T20:20:00,3239.575,3238.575,3240.075,0.6862471103668213,3238.575,2025-05-02T20:25:00,10,TP
SELL,2025-05-02T20:30:00,3239.04,3238.04,3239.54,0.7043262720108032,3239.54,2025-05-02T20:35:00,-5,SL
SELL,2025-05-02T20:40:00,3239.333,3238.333,3239.833,0.720465898513794,3238.333,2025-05-02T20:45:00,10,TP
SELL,2025-05-02T20:50:00,3240.76,3239.76,3241.26,0.6929597854614258,3239.76,2025-05-04T22:05:00,10,TP
SELL,2025-05-04T22:10:00,3239.822,3238.822,3240.322,0.7495714426040649,3240.322,2025-05-04T22:15:00,-5,SL
SELL,2025-05-04T22:20:00,3242.267,3241.267,3242.767,0.7760657072067261,3241.267,2025-05-04T22:25:00,10,TP
SELL,2025-05-04T22:30:00,3241.609,3240.609,3242.109,0.8752203583717346,3240.609,2025-05-04T22:35:00,10,TP
SELL,2025-05-04T22:40:00,3242.451,3241.451,3242.951,0.8916646242141724,3241.451,2025-05-04T22:45:00,10,TP
SELL,2025-05-04T22:50:00,3240.25,3239.25,3240.75,0.8343206644058228,3239.25,2025-05-04T22:55:00,10,TP
SELL,2025-05-04T23:00:00,3241.456,3240.456,3241.956,0.8470357656478882,3240.456,2025-05-04T23:05:00,10,TP
SELL,2025-05-04T23:10:00,3242.528,3241.528,3243.028,0.8994781374931335,3241.528,2025-05-04T23:15:00,10,TP
SELL,2025-05-04T23:20:00,3242.733,3241.733,3243.233,0.905595064163208,3243.233,2025-05-04T23:25:00,-5,SL
SELL,2025-05-04T23:30:00,3247.629,3246.629,3248.129,0.8978046178817749,3248.129,2025-05-04T23:35:00,-5,SL
SELL,2025-05-04T23:40:00,3249.483,3248.483,3249.983,0.8799237012863159,3249.983,2025-05-04T23:45:00,-5,SL
SELL,2025-05-04T23:50:00,3250.655,3249.655,3251.155,0.7757589817047119,3249.655,2025-05-04T23:55:00,10,TP
SELL,2025-05-05T00:00:00,3246.564,3245.564,3247.064,0.6174846887588501,3245.564,2025-05-05T00:05:00,10,TP
SELL,2025-05-05T00:10:00,3246.073,3245.073,3246.573,0.598825216293335,3245.073,2025-05-05T00:15:00,10,TP
SELL,2025-05-05T00:20:00,3245.694,3244.694,3246.194,0.6047812700271606,3244.694,2025-05-05T00:25:00,10,TP
SELL,2025-05-05T00:30:00,3245.072,3244.072,3245.572,0.5742512345314026,3244.072,2025-05-05T00:35:00,10,TP
SELL,2025-05-05T00:40:00,3242.396,3241.396,3242.896,0.7912439703941345,3241.396,2025-05-05T00:45:00,10,TP
SELL,2025-05-05T00:50:00,3247.516,3246.516,3248.016,0.856009304523468,3246.516,2025-05-05T00:55:00,10,TP
BUY,2025-05-05T03:55:00,3254.585,3255.585,3254.085,0.5325228571891785,3255.585,2025-05-05T04:00:00,10,TP
BUY,2025-05-05T16:15:00,3308.931,3309.931,3308.431,0.5136740803718567,3308.431,2025-05-05T16:20:00,-5,SL
BUY,2025-05-05T16:25:00,3307.598,3308.598,3307.098,0.5787285566329956,3308.598,2025-05-05T16:30:00,10,TP
BUY,2025-05-06T05:40:00,3352.212,3353.212,3351.712,0.506562352180481,3353.212,2025-05-06T05:45:00,10,TP
BUY,2025-05-06T14:45:00,3381.281,3382.281,3380.781,0.5097230076789856,3382.281,2025-05-06T14:50:00,10,TP
BUY,2025-05-06T18:00:00,3411.72,3412.72,3411.22,0.5161588191986084,3412.72,2025-05-06T18:05:00,10,TP
BUY,2025-05-06T18:10:00,3412.102,3413.102,3411.602,0.5319282412528992,3413.102,2025-05-06T18:15:00,10,TP
